Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C505444,22153,ANGEL DECORATION STARS ON DRESS,-48,2010-04-22 10:57:00,0.42,13089.0,United Kingdom
C505444,22338,STAR DECORATION PAINTED ZINC,-36,2010-04-22 10:57:00,0.65,13089.0,United Kingdom
C505444,22339,CHRISTMAS TREE PAINTED ZINC,-36,2010-04-22 10:57:00,0.65,13089.0,United Kingdom
C505446,20726,LUNCH BAG WOODLAND,-1,2010-04-22 11:05:00,1.65,14680.0,United Kingdom
C505446,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2010-04-22 11:05:00,2.55,14680.0,United Kingdom
C505446,20727,LUNCH BAG  BLACK SKULL.,-1,2010-04-22 11:05:00,1.65,14680.0,United Kingdom
C505446,20725,LUNCH BAG RED SPOTTY,-1,2010-04-22 11:05:00,1.45,14680.0,United Kingdom
C505449,22483,RED GINGHAM TEDDY BEAR,-6,2010-04-22 11:18:00,2.95,17563.0,United Kingdom
C505449,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-04-22 11:18:00,4.95,17563.0,United Kingdom
C505451,21703,BAG 125g SWIRLY MARBLES,-12,2010-04-22 11:23:00,0.42,17622.0,United Kingdom
C505454,21735,TWO DOOR CURIO CABINET,-2,2010-04-22 11:34:00,12.75,14493.0,United Kingdom
C505455,22138,BAKING SET 9 PIECE RETROSPOT,-1,2010-04-22 11:34:00,4.95,17965.0,United Kingdom
C505455,21734,SMALL MARAKESH LANTERN ON STICK,-1,2010-04-22 11:34:00,3.75,17965.0,United Kingdom
C505458,POST,POSTAGE,-1,2010-04-22 11:36:00,2.75,14893.0,United Kingdom
C505459,20676,RED SPOTTY BOWL,-8,2010-04-22 11:39:00,1.25,17676.0,United Kingdom
C505459,21238,RED SPOTTY CUP,-8,2010-04-22 11:39:00,0.85,17676.0,United Kingdom
C505459,21156,RETROSPOT CHILDRENS APRON,-1,2010-04-22 11:39:00,1.95,17676.0,United Kingdom
C505460,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-04-22 11:40:00,2.95,15176.0,United Kingdom
C505483,22315,200 RED + WHITE BENDY STRAWS,-3,2010-04-22 12:42:00,1.25,12468.0,Germany
C505483,22467,GUMBALL COAT RACK,-1,2010-04-22 12:42:00,2.55,12468.0,Germany
C505483,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-04-22 12:42:00,2.95,12468.0,Germany
C505483,22563,HAPPY STENCIL CRAFT,-2,2010-04-22 12:42:00,1.25,12468.0,Germany
C505483,21127,COLOURFUL FISHING GNOME,-1,2010-04-22 12:42:00,5.95,12468.0,Germany
C505483,22331,WOODLAND PARTY BAG + STICKER SET,-1,2010-04-22 12:42:00,1.65,12468.0,Germany
C505484,21059,PARTY INVITES DINOSAURS,-8,2010-04-22 12:47:00,0.85,16040.0,United Kingdom
C505484,22331,WOODLAND PARTY BAG + STICKER SET,-8,2010-04-22 12:47:00,1.65,16040.0,United Kingdom
C505484,22334,DINOSAUR PARTY BAG + STICKER SET,-8,2010-04-22 12:47:00,1.65,16040.0,United Kingdom
C505485,21871,SAVE THE PLANET MUG,-3,2010-04-22 12:48:00,1.25,15615.0,United Kingdom
C505485,21667,GLASS CAKE COVER AND PLATE,-1,2010-04-22 12:48:00,16.95,15615.0,United Kingdom
C505486,22423,REGENCY CAKESTAND 3 TIER,-4,2010-04-22 12:48:00,12.75,13552.0,United Kingdom
C505487,21792,CLASSIC FRENCH STYLE BASKET GREEN,-1,2010-04-22 12:50:00,6.75,12921.0,United Kingdom
C505488,20725,LUNCH BAG RED SPOTTY,-1,2010-04-22 12:53:00,1.65,14040.0,United Kingdom
C505489,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-2,2010-04-22 12:54:00,2.95,14011.0,United Kingdom
C505490,M,Manual,-1,2010-04-22 12:55:00,5876.34,15849.0,United Kingdom
C505492,21870,I CAN ONLY PLEASE ONE PERSON MUG,-1,2010-04-22 13:00:00,1.25,17314.0,United Kingdom
C505493,22456,NATURAL SLATE CHALKBOARD LARGE,-3,2010-04-22 13:01:00,4.95,18056.0,United Kingdom
C505524,85216,ASSORTED CAKES FRIDGE MAGNETS,-12,2010-04-22 16:50:00,0.65,13183.0,United Kingdom
C505527,22609,PENS ASSORTED SPACEBALL,-36,2010-04-22 17:25:00,0.85,12472.0,Germany
C505527,22519,CHILDS GARDEN BRUSH PINK,-1,2010-04-22 17:25:00,2.1,12472.0,Germany
C505527,22585,PACK OF 6 BIRDY GIFT TAGS,-4,2010-04-22 17:25:00,1.25,12472.0,Germany
C505527,22516,CHILDS GARDEN RAKE BLUE,-3,2010-04-22 17:25:00,2.1,12472.0,Germany
C505527,22551,PLASTERS IN TIN SPACEBOY,-1,2010-04-22 17:25:00,1.65,12472.0,Germany
C505528,21791,VINTAGE HEADS AND TAILS CARD GAME,-5,2010-04-22 17:27:00,1.25,12998.0,United Kingdom
C505528,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2010-04-22 17:27:00,0.85,12998.0,United Kingdom
C505528,21232,STRAWBERRY CERAMIC TRINKET BOX,-5,2010-04-22 17:27:00,1.25,12998.0,United Kingdom
C505529,85226A,WHITE/BLUE PULL BACK RACING CAR,-12,2010-04-22 17:37:00,0.55,17679.0,United Kingdom
C505529,21383,PACK OF 12 STICKY BUNNIES,-12,2010-04-22 17:37:00,0.65,17679.0,United Kingdom
C505529,22229,BUNNY WOODEN PAINTED WITH FLOWER,-12,2010-04-22 17:37:00,0.85,17679.0,United Kingdom
C505529,20975,12 PENCILS SMALL TUBE RED SPOTTY,-24,2010-04-22 17:37:00,0.65,17679.0,United Kingdom
C505529,20983,12 PENCILS TALL TUBE RED SPOTTY,-12,2010-04-22 17:37:00,0.85,17679.0,United Kingdom
C505529,20979,36 PENCILS TUBE RED SPOTTY,-16,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,84270,ASSTD DESIGN BUBBLE GUM RING,-30,2010-04-22 17:37:00,0.21,17679.0,United Kingdom
C505529,20985,HEART CALCULATOR,-12,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,22091,EMPIRE TISSUE BOX,-24,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,84990,60 GOLD AND SILVER FAIRY CAKE CASES,-24,2010-04-22 17:37:00,0.55,17679.0,United Kingdom
C505529,22507,MEMO BOARD RETROSPOT  DESIGN,-4,2010-04-22 17:37:00,4.95,17679.0,United Kingdom
C505529,22187,GREEN CHRISTMAS TREE CARD HOLDER,-4,2010-04-22 17:37:00,4.25,17679.0,United Kingdom
C505529,21590,KINGS CHOICE CIGAR BOX MATCHES,-24,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,21592,RETRO SPOT  CIGAR BOX MATCHES,-24,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,21593,SWALLOW CIGAR BOX MATCHES,-24,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,21588,RETRO SPOT GIANT  TUBE MATCHES,-12,2010-04-22 17:37:00,2.55,17679.0,United Kingdom
C505529,21586,KINGS CHOICE GIANT TUBE MATCHES,-12,2010-04-22 17:37:00,2.55,17679.0,United Kingdom
C505529,10135,COLOURING PENCILS BROWN TUBE,-10,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,10133,COLOURING PENCILS BROWN TUBE,-10,2010-04-22 17:37:00,0.85,17679.0,United Kingdom
C505529,10134,COLOURING PENCILS BROWN TUBE,-10,2010-04-22 17:37:00,1.25,17679.0,United Kingdom
C505529,21584,RETRO SPOT SMALL TUBE MATCHES,-20,2010-04-22 17:37:00,1.65,17679.0,United Kingdom
C505531,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2010-04-22 17:40:00,3.25,16176.0,United Kingdom
C505531,22341,LOVE GARLAND PAINTED ZINC,-4,2010-04-22 17:40:00,1.65,16176.0,United Kingdom
C505531,21870,I CAN ONLY PLEASE ONE PERSON MUG,-1,2010-04-22 17:40:00,1.25,16176.0,United Kingdom
C505531,71459,HANGING JAM JAR T-LIGHT HOLDER,-3,2010-04-22 17:40:00,0.85,16176.0,United Kingdom
C505531,22464,HANGING METAL HEART LANTERN,-1,2010-04-22 17:40:00,1.65,16176.0,United Kingdom
C505541,22364,GLASS JAR DIGESTIVE BISCUITS,-4,2010-04-22 18:12:00,2.95,15231.0,United Kingdom
C505541,22363,GLASS JAR MARMALADE,-3,2010-04-22 18:12:00,2.95,15231.0,United Kingdom
C505541,22408,MONEY BOX CONFECTIONERY DESIGN,-1,2010-04-22 18:12:00,1.25,15231.0,United Kingdom
C505543,47504K,ENGLISH ROSE GARDEN SECATEURS,-1,2010-04-22 18:19:00,1.95,13999.0,United Kingdom
C505544,47599B,BLUE PARTY BAGS,-4,2010-04-22 18:30:00,1.69,12643.0,France
C505544,47599A,PINK PARTY BAGS,-4,2010-04-22 18:30:00,1.69,12643.0,France
C505545,21181,PLEASE ONE PERSON METAL SIGN,-2,2010-04-22 18:32:00,2.1,14944.0,United Kingdom
C505545,22349,"DOG BOWL , CHASING BALL DESIGN",-1,2010-04-22 18:32:00,3.75,14944.0,United Kingdom
C505546,22169,FAMILY ALBUM WHITE PICTURE FRAME,-8,2010-04-22 18:38:00,7.65,16525.0,United Kingdom
C505562,22618,COOKING SET RETROSPOT,-1,2010-04-23 10:30:00,9.95,13813.0,Germany
C505562,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2010-04-23 10:30:00,4.95,13813.0,Germany
C505562,21217,RED SPOTTY ROUND CAKE TINS,-1,2010-04-23 10:30:00,9.95,13813.0,Germany
C505562,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2010-04-23 10:30:00,8.5,13813.0,Germany
C505604,M,Manual,-1,2010-04-23 12:37:00,8.5,16947.0,United Kingdom
505638,21929,JUMBO BAG PINK VINTAGE PAISLEY,-420,2010-04-23 13:41:00,0.0,,United Kingdom
C505642,20725,LUNCH BAG RED SPOTTY,-1,2010-04-23 14:12:00,1.65,16722.0,United Kingdom
C505674,85099B,JUMBO BAG RED RETROSPOT,-1,2010-04-23 14:55:00,1.95,12709.0,Germany
C505674,21238,RED SPOTTY CUP,-8,2010-04-23 14:55:00,0.85,12709.0,Germany
C505674,21658,GLASS  BEURRE DISH,-1,2010-04-23 14:55:00,3.39,12709.0,Germany
C505674,20685,DOOR MAT RED SPOT,-1,2010-04-23 14:55:00,6.35,12709.0,Germany
C505674,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-04-23 14:55:00,2.55,12709.0,Germany
C505674,20979,36 PENCILS TUBE RED SPOTTY,-1,2010-04-23 14:55:00,1.25,12709.0,Germany
C505678,M,Manual,-1,2010-04-23 15:45:00,1075.63,,United Kingdom
C505679,BANK CHARGES,Bank Charges,-1,2010-04-23 15:47:00,605.53,,United Kingdom
C505680,M,Manual,-1,2010-04-23 15:49:00,223.64,,United Kingdom
C505722,90088,CRYSTAL KEY+LOCK PHONE CHARM,-1,2010-04-25 13:44:00,0.85,17550.0,United Kingdom
C505722,90090,PINK CRYSTAL HEART PHONE CHARM,-1,2010-04-25 13:44:00,0.85,17550.0,United Kingdom
C505722,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,-2,2010-04-25 13:44:00,4.25,17550.0,United Kingdom
C505722,90185C,BLACK DIAMANTE EXPANDABLE RING,-2,2010-04-25 13:44:00,4.25,17550.0,United Kingdom
C505722,90010E,AMBER GLASS/SILVER BRACELET,-4,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90195B,BLACK GEMSTONE BRACELET,-4,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90195A,PURPLE GEMSTONE BRACELET,-2,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90175B,PINK GLASS CHUNKY CHARM BRACELET,-2,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,-6,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90175A,WHITE GLASS CHUNKY CHARM BRACELET,-6,2010-04-25 13:44:00,8.95,17550.0,United Kingdom
C505722,90143,SILVER BRACELET W PASTEL FLOWER,-6,2010-04-25 13:44:00,7.5,17550.0,United Kingdom
C505722,90070,RUBY GLASS CLUSTER BRACELET,-6,2010-04-25 13:44:00,5.95,17550.0,United Kingdom
C505722,90002D,FLOWER BURST SILVER RING CRYSTAL,-2,2010-04-25 13:44:00,3.75,17550.0,United Kingdom
C505722,90002C,FLOWER BURST SILVER RING MIDN'T BLU,-2,2010-04-25 13:44:00,3.75,17550.0,United Kingdom
C505722,90085,CRYSTAL STILETTO PHONE CHARM,-9,2010-04-25 13:44:00,0.85,17550.0,United Kingdom
C505722,90087,CRYSTAL SEA HORSE PHONE CHARM,-2,2010-04-25 13:44:00,0.85,17550.0,United Kingdom
C505722,90093,CLEAR CRYSTAL STAR PHONE CHARM,-3,2010-04-25 13:44:00,0.85,17550.0,United Kingdom
C505726,21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,-1,2010-04-25 13:57:00,5.95,14606.0,United Kingdom
C505727,21775,DECORATIVE FLORE BATHROOM BOTTLE,-1,2010-04-25 14:06:00,1.25,16984.0,United Kingdom
C505728,90176C,DIAMANTE NECKLACE,-1,2010-04-25 14:09:00,7.5,16984.0,United Kingdom
505752,35824P,"HANGING FLOWERS+MIRROR,PINK",-26,2010-04-26 09:41:00,0.0,,United Kingdom
505753,72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,-54,2010-04-26 09:43:00,0.0,,United Kingdom
505754,84869,CANDY BUTTON PHOTO ALBUM,-13,2010-04-26 09:43:00,0.0,,United Kingdom
C505800,M,Manual,-1,2010-04-26 11:15:00,371.85,14911.0,EIRE
C505850,22138,BAKING SET 9 PIECE RETROSPOT,-1,2010-04-26 12:32:00,4.95,17563.0,United Kingdom
C505850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2010-04-26 12:32:00,2.95,17563.0,United Kingdom
C505850,84375,SET OF 20 KIDS COOKIE CUTTERS,-12,2010-04-26 12:32:00,1.95,17563.0,United Kingdom
C505857,21621,VINTAGE UNION JACK BUNTING,-1,2010-04-26 13:10:00,8.5,13446.0,United Kingdom
C505857,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-04-26 13:10:00,2.55,13446.0,United Kingdom
C505861,22299,PIG KEYRING WITH LIGHT & SOUND,-1,2010-04-26 13:22:00,1.25,13115.0,United Kingdom
C505861,20703,BLUE PADDED SOFT MOBILE,-1,2010-04-26 13:22:00,4.25,13115.0,United Kingdom
C506001,20727,LUNCH BAG  BLACK SKULL.,-1,2010-04-27 11:00:00,1.65,13281.0,United Kingdom
C506001,20979,36 PENCILS TUBE RED SPOTTY,-16,2010-04-27 11:00:00,1.25,13281.0,United Kingdom
C506001,21314,SMALL GLASS HEART TRINKET POT,-8,2010-04-27 11:00:00,2.1,13281.0,United Kingdom
C506002,22617,BAKING SET SPACEBOY DESIGN,-1,2010-04-27 11:10:00,4.95,16550.0,United Kingdom
C506002,21843,RED RETROSPOT CAKE STAND,-2,2010-04-27 11:10:00,10.95,16550.0,United Kingdom
C506002,84422,PINK/BLUE DISC/MIRROR STRING,-1,2010-04-27 11:10:00,0.85,16550.0,United Kingdom
C506098,22147,FELTCRAFT BUTTERFLY HEARTS,-3,2010-04-27 12:34:00,1.45,16117.0,United Kingdom
506101,21858,HIGH SCHOOL MUSICAL 3 TOP TRUMPS,-1,2010-04-27 13:12:00,0.0,,United Kingdom
C506124,21792,CLASSIC FRENCH STYLE BASKET GREEN,-1,2010-04-27 14:14:00,6.75,13048.0,United Kingdom
C506124,22137,BATHROOM SET LOVE HEART DESIGN,-1,2010-04-27 14:14:00,2.95,13048.0,United Kingdom
C506126,22423,REGENCY CAKESTAND 3 TIER,-1,2010-04-27 14:18:00,12.75,18009.0,United Kingdom
C506126,90200E,GREEN SWEETHEART BRACELET,-1,2010-04-27 14:18:00,4.25,18009.0,United Kingdom
C506128,22064,PINK DOUGHNUT TRINKET POT,-1,2010-04-27 14:39:00,1.65,15005.0,United Kingdom
C506128,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2010-04-27 14:39:00,1.49,15005.0,United Kingdom
C506128,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-04-27 14:39:00,1.25,15005.0,United Kingdom
C506129,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,2010-04-27 14:43:00,0.85,15311.0,United Kingdom
C506132,21539,RED RETROSPOT BUTTER DISH,-1,2010-04-27 15:01:00,4.95,16736.0,United Kingdom
C506132,21843,RED RETROSPOT CAKE STAND,-1,2010-04-27 15:01:00,10.95,16736.0,United Kingdom
C506133,BANK CHARGES,Bank Charges,-1,2010-04-27 15:06:00,34.47,,United Kingdom
C506143,79323W,WHITE CHERRY LIGHTS,-13,2010-04-27 16:21:00,5.45,15856.0,United Kingdom
C506143,79323P,PINK CHERRY LIGHTS,-17,2010-04-27 16:21:00,5.45,15856.0,United Kingdom
C506150,21681,GIANT MEDINA STAMPED METAL BOWL,-2,2010-04-27 17:03:00,9.95,13080.0,United Kingdom
C506151,D,Discount,-1,2010-04-27 17:06:00,19.35,13694.0,United Kingdom
C506152,21982,PACK OF 12 SUKI TISSUES,-36,2010-04-27 17:07:00,0.29,15586.0,United Kingdom
C506153,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,2010-04-27 17:11:00,1.06,17865.0,United Kingdom
C506153,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-04-27 17:11:00,9.95,17865.0,United Kingdom
C506153,37492B,BLUE YELLOW FLOWER PIGGY BANK,-1,2010-04-27 17:11:00,4.65,17865.0,United Kingdom
C506153,22072,RED RETROSPOT TEA CUP AND SAUCER,-1,2010-04-27 17:11:00,3.75,17865.0,United Kingdom
C506153,21843,RED RETROSPOT CAKE STAND,-1,2010-04-27 17:11:00,10.95,17865.0,United Kingdom
C506155,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-04-27 17:13:00,16.95,15622.0,United Kingdom
C506156,21363,HOME SMALL WOOD LETTERS,-1,2010-04-27 17:14:00,4.95,15622.0,United Kingdom
C506157,20726,LUNCH BAG WOODLAND,-1,2010-04-27 17:20:00,1.65,17677.0,United Kingdom
C506158,84978,HANGING HEART JAR T-LIGHT HOLDER,-6,2010-04-27 17:22:00,1.25,13659.0,United Kingdom
C506158,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-04-27 17:22:00,1.65,13659.0,United Kingdom
C506158,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-04-27 17:22:00,4.95,13659.0,United Kingdom
C506159,47504K,ENGLISH ROSE GARDEN SECATEURS,-2,2010-04-27 17:26:00,1.95,13999.0,United Kingdom
C506160,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2010-04-27 17:27:00,12.75,14156.0,EIRE
C506161,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2010-04-27 17:29:00,12.75,17147.0,United Kingdom
C506166,22423,REGENCY CAKESTAND 3 TIER,-1,2010-04-28 09:47:00,12.75,17147.0,United Kingdom
C506203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-04-28 11:27:00,2.55,18135.0,United Kingdom
C506240,75049L,LARGE CIRCULAR MIRROR MOBILE,-26,2010-04-28 12:43:00,0.85,15311.0,United Kingdom
C506257,79323P,PINK CHERRY LIGHTS,-1,2010-04-28 14:20:00,6.75,17965.0,United Kingdom
C506257,79323GR,GREEN CHERRY LIGHTS,-2,2010-04-28 14:20:00,6.75,17965.0,United Kingdom
C506257,79323LP,LIGHT PINK CHERRY LIGHTS,-2,2010-04-28 14:20:00,6.75,17965.0,United Kingdom
506280,47505,MINATURE COLOURED GARDENING SET,-420,2010-04-28 16:01:00,0.0,,United Kingdom
C506284,20675,BLUE SPOTTY BOWL,-8,2010-04-28 16:45:00,1.25,13520.0,Switzerland
C506284,20676,RED SPOTTY BOWL,-8,2010-04-28 16:45:00,1.25,13520.0,Switzerland
C506284,22467,GUMBALL COAT RACK,-5,2010-04-28 16:45:00,2.55,13520.0,Switzerland
C506302,82494L,WOODEN FRAME ANTIQUE WHITE,-2,2010-04-29 10:42:00,2.95,17841.0,United Kingdom
C506304,22323,PINK POLKADOT KIDS BAG,-1,2010-04-29 10:43:00,1.95,15173.0,United Kingdom
C506304,22618,COOKING SET RETROSPOT,-11,2010-04-29 10:43:00,8.49,15173.0,United Kingdom
C506306,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-1,2010-04-29 10:50:00,4.95,12613.0,Germany
C506306,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",-1,2010-04-29 10:50:00,4.95,12613.0,Germany
C506306,85232A,SET/3 POLKA DOT STACKING TINS,-2,2010-04-29 10:50:00,4.95,12613.0,Germany
C506310,84818,DANISH ROSE PHOTO FRAME,-6,2010-04-29 10:59:00,2.55,12758.0,Portugal
C506310,21135,VICTORIAN  METAL POSTCARD SPRING,-16,2010-04-29 10:59:00,1.69,12758.0,Portugal
C506310,21929,JUMBO BAG PINK VINTAGE PAISLEY,-30,2010-04-29 10:59:00,1.95,12758.0,Portugal
C506310,21931,JUMBO STORAGE BAG SUKI,-12,2010-04-29 10:59:00,1.95,12758.0,Portugal
C506349,21843,RED RETROSPOT CAKE STAND,-1,2010-04-29 11:59:00,10.95,14680.0,United Kingdom
C506349,84519B,CARROT CHARLIE+LOLA COASTER SET,-1,2010-04-29 11:59:00,2.95,14680.0,United Kingdom
C506349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-5,2010-04-29 11:59:00,2.55,14680.0,United Kingdom
C506349,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2010-04-29 11:59:00,2.55,14680.0,United Kingdom
C506349,85099B,JUMBO BAG RED RETROSPOT,-1,2010-04-29 11:59:00,1.65,14680.0,United Kingdom
C506349,22386,JUMBO BAG PINK WITH WHITE SPOTS,-2,2010-04-29 11:59:00,1.95,14680.0,United Kingdom
C506349,22384,LUNCH BAG PINK RETROSPOT,-1,2010-04-29 11:59:00,1.65,14680.0,United Kingdom
C506370,21623,VINTAGE UNION JACK MEMOBOARD,-1,2010-04-29 12:06:00,9.95,14527.0,United Kingdom
C506370,21843,RED RETROSPOT CAKE STAND,-1,2010-04-29 12:06:00,10.95,14527.0,United Kingdom
C506382,D,Discount,-1,2010-04-29 12:21:00,18.31,13694.0,United Kingdom
C506385,90200E,GREEN SWEETHEART BRACELET,-9,2010-04-29 12:41:00,4.25,18009.0,United Kingdom
C506390,22617,BAKING SET SPACEBOY DESIGN,-1,2010-04-29 12:57:00,4.95,16099.0,United Kingdom
C506392,M,Manual,-1,2010-04-29 13:03:00,4.95,16383.0,United Kingdom
C506396,BANK CHARGES,Bank Charges,-1,2010-04-29 13:28:00,300.19,,United Kingdom
C506398,M,Manual,-1,2010-04-29 13:31:00,14.29,,United Kingdom
C506402,M,Manual,-1,2010-04-29 13:36:00,13.57,,United Kingdom
C506405,BANK CHARGES,Bank Charges,-1,2010-04-29 13:41:00,25.0,,United Kingdom
C506405,BANK CHARGES,Bank Charges,-1,2010-04-29 13:41:00,332.75,,United Kingdom
C506406,47502,POLKADOT CUTLERY 24 PCS IN TRAY,-1,2010-04-29 13:44:00,12.75,,United Kingdom
C506409,BANK CHARGES,Bank Charges,-1,2010-04-29 13:50:00,354.43,,United Kingdom
C506414,82486,WOOD S/3 CABINET ANT WHITE FINISH,-2,2010-04-29 14:16:00,7.95,14401.0,United Kingdom
C506431,22094,RED POLKA DOT TISSUE BOX,-3,2010-04-29 15:31:00,1.25,12672.0,France
C506431,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2010-04-29 15:31:00,4.95,12672.0,France
C506431,21042,RED SPOTTY APRON,-3,2010-04-29 15:31:00,5.95,12672.0,France
C506441,47503H,ASS FLORAL PRINT SPIRIT LEVEL,-1,2010-04-29 16:28:00,1.95,16351.0,United Kingdom
C506473,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,-1,2010-04-30 09:50:00,3.75,17063.0,United Kingdom
C506473,84279B,CHERRY BLOSSOM DECORATIVE FLASK,-1,2010-04-30 09:50:00,3.75,17063.0,United Kingdom
C506473,22528,GARDENERS KNEELING PAD,-1,2010-04-30 09:50:00,1.25,17063.0,United Kingdom
C506474,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-04-30 09:53:00,6.45,12747.0,United Kingdom
C506474,21623,VINTAGE UNION JACK MEMOBOARD,-1,2010-04-30 09:53:00,9.95,12747.0,United Kingdom
C506476,21320,GLASS CHALICE GREEN  LARGE,-2,2010-04-30 10:15:00,2.55,14237.0,United Kingdom
C506477,37503,TEA TIME CAKE STAND IN GIFT BOX,-1,2010-04-30 10:25:00,10.75,16652.0,United Kingdom
C506477,22138,BAKING SET 9 PIECE RETROSPOT,-6,2010-04-30 10:25:00,4.95,16652.0,United Kingdom
C506477,21535,RED RETROSPOT SMALL MILK JUG,-1,2010-04-30 10:25:00,2.55,16652.0,United Kingdom
C506479,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-04-30 10:27:00,1.25,15601.0,United Kingdom
C506479,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-04-30 10:27:00,2.95,15601.0,United Kingdom
C506480,21773,DECORATIVE ROSE BATHROOM BOTTLE,-12,2010-04-30 10:29:00,1.25,15093.0,United Kingdom
C506481,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-04-30 10:30:00,4.95,14773.0,United Kingdom
C506482,79321,CHILLI LIGHTS,-1,2010-04-30 10:33:00,4.95,15382.0,United Kingdom
C506483,37500,TEA TIME TEAPOT IN GIFT BOX,-1,2010-04-30 10:34:00,9.95,14709.0,United Kingdom
C506484,21843,RED RETROSPOT CAKE STAND,-1,2010-04-30 10:35:00,10.95,14852.0,United Kingdom
C506485,D,Discount,-1,2010-04-30 10:37:00,216.45,15498.0,United Kingdom
C506486,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-04-30 10:38:00,9.95,14156.0,EIRE
C506486,21279,VINTAGE KITCHEN PRINT FRUITS,-1,2010-04-30 10:38:00,2.55,14156.0,EIRE
C506486,21159,MOODY BOY  DOOR HANGER,-4,2010-04-30 10:38:00,1.45,14156.0,EIRE
C506486,82581,TOILET METAL SIGN,-25,2010-04-30 10:38:00,0.55,14156.0,EIRE
C506486,21248,DOOR HANGER  MUM + DADS ROOM,-3,2010-04-30 10:38:00,1.45,14156.0,EIRE
C506488,22148,EASTER CRAFT 4 CHICKS,-12,2010-04-30 10:44:00,1.95,15981.0,United Kingdom
C506489,22467,GUMBALL COAT RACK,-3,2010-04-30 10:49:00,2.55,17696.0,United Kingdom
C506490,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-6,2010-04-30 10:50:00,4.95,15221.0,United Kingdom
C506490,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-04-30 10:50:00,7.95,15221.0,United Kingdom
C506492,22168,ORGANISER WOOD ANTIQUE WHITE,-1,2010-04-30 10:52:00,8.5,15268.0,United Kingdom
C506492,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-2,2010-04-30 10:52:00,1.65,15268.0,United Kingdom
C506492,22363,GLASS JAR MARMALADE,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom
C506492,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom
C506492,22364,GLASS JAR DIGESTIVE BISCUITS,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom
C506493,21217,RED SPOTTY ROUND CAKE TINS,-1,2010-04-30 10:52:00,9.95,17005.0,United Kingdom
